smiles_list,Drug_ID,Drug Name
CN(c1c(nc(nc1N)c2c3cccnc3n(n2)Cc4ccccc4F)N)C(=O)OC,SmallMolecule_1061,Riociguat
C[C@H]1CNCCCN1S(=O)(=O)c2cccc3c2c(cnc3)F,SmallMolecule_1062,Ripasudil
CCn1c2cc(ncc2cc(c1=O)c3cc(c(cc3Br)F)NC(=O)Nc4ccccc4)NC,SmallMolecule_1063,Ripretinib
Cc1cc(nn2c1nc(c2)C)c3cc(=O)n4cc(ccc4n3)N5CCNC6(C5)CC6,SmallMolecule_1064,Risdiplam
c1cc(cnc1)CC(O)(P(=O)(O)O)P(=O)(O)[O-],SmallMolecule_1065,Risedronate
Cc1c(c(=O)n2c(n1)CCCC2)CCN3CCC(CC3)c4c5ccc(cc5on4)F,SmallMolecule_1066,Risperidone
CC(C)c1nc(cs1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccccc2)C[C@@H]([C@H](Cc3ccccc3)NC(=O)OCc4cncs4)O,SmallMolecule_1067,Ritonavir
c1cc(ccc1N2CCOCC2=O)N3C[C@@H](OC3=O)CNC(=O)c4ccc(s4)Cl,SmallMolecule_1068,Rivaroxaban
CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C,SmallMolecule_1069,Rivastigmine
CN(C)CCc1c[nH]c2c1cc(cc2)Cn3cncn3,SmallMolecule_1071,Rizatriptan
c1cc(c(cc1C(=O)Nc2c(cncc2Cl)Cl)OCC3CC3)OC(F)F,SmallMolecule_1072,Roflumilast
C[C@H](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)OC[C@]2(CC[C@]3(CCC(=O)N3)CN2)c4ccccc4,SmallMolecule_1074,Rolapitant
CCCN(CCC)CCc1cccc2c1CC(=O)N2,SmallMolecule_1076,Ropinirole
CCCN1CCCC[C@H]1C(=O)Nc2c(cccc2C)C,SmallMolecule_1077,Ropivacaine
CN(CCOc1ccc(cc1)CC2C(=O)NC(=O)S2)c3ccccn3,SmallMolecule_1078,Rosiglitazone
CC(C)c1c(c(nc(n1)N(C)S(=O)(=O)C)c2ccc(cc2)F)/C=C/[C@H](C[C@H](CC(=O)O)O)O,SmallMolecule_1079,Rosuvastatin
CCCN(CCc1cccs1)[C@H]2CCc3c(cccc3O)C2,SmallMolecule_1080,Rotigotine
Cc1c2cc(ccc2c(c(n1)C(=O)NCC(=O)O)O)Oc3ccccc3,SmallMolecule_1081,Roxadustat
CC1([C@@H]2CC[C@]1(C(=O)C2)CS(=O)(=O)O)C,SmallMolecule_1083,Rucaparib
c1cc(c(c(c1)F)Cn2cc(nn2)C(=O)N)F,SmallMolecule_1084,Rufinamide
CN1CCN(CC1)c2c(cc3c4c2SCCn4cc(c3=O)C(=O)O)F,SmallMolecule_1085,Rufloxacin
Cc1cc(cnc1)CN2CCC(=C3c4ccc(cc4CCc5c3nccc5)Cl)CC2,SmallMolecule_1086,Rupatadine
c1c[nH]c2c1c(ncn2)c3cnn(c3)[C@H](CC#N)C4CCCC4,SmallMolecule_1087,Ruxolitinib
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)c5ccco5)C)O)Cl)C,SmallMolecule_1088,Ryaltris
C[C@@H](C(=O)N)NCc1ccc(cc1)OCc2cccc(c2)F,SmallMolecule_1089,Safinamide
CC(C)(C)NCC(c1ccc(c(c1)CO)O)O,SmallMolecule_1090,Salbutamol
c1ccc(cc1)CCCCOCCCCCCNCC(c2ccc(c(c2)CO)O)O,SmallMolecule_1091,Salmeterol
C(CN(CP(=O)([O-])[O-])CP(=O)([O-])[O-])N(CP(=O)([O-])[O-])CP(=O)([O-])[O-],SmallMolecule_1092,Samarium153sm
C[C@@H]([C@@H]([C@H]1CNc2c(c(=O)nc([nH]2)N)N1)O)O,SmallMolecule_1093,Sapropterin
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4)O,SmallMolecule_1094,Saquinavir
CN(C)[C@H]1[C@@H]2C[C@@H]3Cc4c(ccc(c4C(=O)C3=C([C@@]2(C(=O)C(=C1O)C(=O)N)O)O)O)CN(C)OC,SmallMolecule_1095,Sarecycline
CN(C)CC(COc1ccccc1CCc2cccc(c2)OC)OC(=O)CCC(=O)O,SmallMolecule_1097,Sarpogrelate
C[C@@H](c1ccc2nccn2c1)n3c4c(ncc(n4)c5cnn(c5)C)nn3,SmallMolecule_1098,Savolitinib
C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H]([C@@]34C[C@H]5C[C@@H](C3)C[C@](C5)(C4)O)N,SmallMolecule_1099,Saxagliptin
COc1ccccc1OCCNC[C@@H](COc2cccc3c2c4ccccc4[nH]3)O,SmallMolecule_1100,Scarvedilol
CC(C)N(CCCCOCC(=O)NS(=O)(=O)C)c1cnc(c(n1)c2ccccc2)c3ccccc3,SmallMolecule_1103,Selexipag
c1cnc(cn1)NNC(=O)/C=C\n2cnc(n2)c3cc(cc(c3)C(F)(F)F)C(F)(F)F,SmallMolecule_1104,Selinexor
CC(C)(COc1cc(c2c(cnn2c1)C#N)c3ccc(nc3)N4C[C@H]5C[C@@H](C4)N5Cc6ccc(nc6)OC)O,SmallMolecule_1105,Selpercatinib
Cn1cnc2c1cc(c(c2F)Nc3ccc(cc3Cl)Br)C(=O)NOCCO,SmallMolecule_1106,Selumetinib
CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)c2ccccc2)C,SmallMolecule_1107,Seratrodast
c1cc2c(csc2c(c1)Cl)COC(Cn3ccnc3)c4ccc(cc4Cl)Cl,SmallMolecule_1108,Sertaconazole
c1cc(ccc1n2cc(c3c2ccc(c3)Cl)C4CCN(CC4)CCN5CCNC5=O)F,SmallMolecule_1109,Sertindole
CN[C@H]1CC[C@H](c2c1cccc2)c3ccc(c(c3)Cl)Cl,SmallMolecule_1110,Sertraline
C(OC(C(F)(F)F)C(F)(F)F)F,SmallMolecule_1112,Sevoflurane
CC(C)CC(C1(CCC1)c2ccc(cc2)Cl)N(C)C,SmallMolecule_1113,Sibutramine
CCCc1c2c(c(=O)[nH]c(n2)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC4)C)n(n1)C,SmallMolecule_1114,Sildenafil
COc1cc(ccc1O)[C@@H]2[C@H](Oc3ccc(cc3O2)[C@@H]4[C@H](C(=O)c5c(cc(cc5O4)O)O)OC(=O)CCC(=O)[O-])COC(=O)CCC(=O)[O-],SmallMolecule_1115,Silibinin
C[C@H](Cc1cc2c(c(c1)C(=O)N)N(CC2)CCCO)NCCOc3ccccc3OCC(F)(F)F,SmallMolecule_1116,Silodosin
CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,SmallMolecule_1117,Simvastatin
CCc1c(ccc(c1)/C(=N/OCc2cc(c(cc2)C3CCCCC3)C(F)(F)F)/C)CN4CC(C4)C(=O)O,SmallMolecule_1118,Siponimod
c1c2c(c(c(c1F)N3C[C@H](C4(C3)CC4)N)Cl)n(cc(c2=O)C(=O)O)[C@@H]5C[C@@H]5F,SmallMolecule_1120,Sitafloxacin
c1c(c(cc(c1F)F)F)C[C@H](CC(=O)N2CCn3c(nnc3C(F)(F)F)C2)N,SmallMolecule_1121,Sitagliptin
CC(C)(C)C(=O)Oc1ccc(cc1)S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O,SmallMolecule_1122,Sivelestat
CC(C)COC(=O)OCN1C(=O)CN(CC1=O)CCN2CC(=O)N(C(=O)C2)COC(=O)OCC(C)C,SmallMolecule_1123,Sobuzoxane
C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)n2ccc(=O)[nH]c2=O)(C)F)O)Oc3ccccc3,SmallMolecule_1125,Sofosbuvir
CCOC(=O)C[N+]1(CC[C@H](C1)OC(=O)[C@](c2ccccc2)(C3CCCC3)O)C,SmallMolecule_1126,Sofpironium
c1ccc(cc1)[C@@H]2N(CCc3c2cccc3)C(=O)O[C@@H]4[C@H]5CCN(C4)CC5,SmallMolecule_1127,Solifenacin
CCC1=C(CN(C1=O)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)N[C@H]3CC[C@@H](CC3)C)C,SmallMolecule_1128,Solosa
Cc1c(cccc1C(=O)Nc2ccc(nc2)N3C[C@H](O[C@H](C3)C)C)c4ccc(cc4)OC(F)(F)F,SmallMolecule_1131,Sonidegib
CNC(=O)c1cc(ccn1)Oc2ccc(cc2)NC(=O)Nc3ccc(c(c3)C(F)(F)F)Cl,SmallMolecule_1132,Sorafenib
CC(C)NCC(c1ccc(cc1)NS(=O)(=O)C)O,SmallMolecule_1133,Sotalol
Cc1ccnc(c1n2c3c(cc(c(n3)c4c(cccc4F)O)F)c(nc2=O)N5CCN(C[C@@H]5C)C(=O)C=C)C(C)C,SmallMolecule_1134,Sotorasib
COc1ccnc(c1OC)C[S@](=O)c2[n-]c3ccc(cc3n2)OC(F)F,SmallMolecule_1135,Spantoprazole
C[C@@H]1CN(C[C@@H](N1)C)c2c(c(c3c(c2F)n(cc(c3=O)C(=O)O)C4CC4)N)F,SmallMolecule_1136,Sparfloxacin
CC[C@H]1CCC[C@@H]([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C=C[C@H]3[C@@H]2CC(=O)O1)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)OC)OC)OC)C)O[C@H]6CC[C@@H]([C@H](O6)C)N(C)C,SmallMolecule_1137,Spinosad
CCOC(=O)[C@@H]1CC2(CN1C(=O)[C@H](C)N[C@@H](CCc3ccccc3)C(=O)OCC)SCCS2,SmallMolecule_1138,Spirapril
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C,SmallMolecule_1139,Spironolactone
Cc1cn(c(=O)[nH]c1=O)[C@H]2C=C[C@H](O2)CO,SmallMolecule_1140,Stavudine
CC(C(=O)NCC(=O)O)SC(=O)c1cccs1,SmallMolecule_1141,Stepronin
CC(C)(C)C(/C=C/c1ccc2c(c1)OCO2)O,SmallMolecule_1142,Stiripentol
CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O)N=O,SmallMolecule_1143,Streptozocin
CCC(=O)N(c1ccccc1)C2(CCN(CC2)CCc3cccs3)COC,SmallMolecule_1145,Sufentanil
CC1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)C,SmallMolecule_1147,Sulbactam
Cn1c(=O)n(c(=O)c2c1ncn2CC(=O)O)C,SmallMolecule_1148,Sulfolase
Cc1c2c(oc1S(=O)(=O)[O-])-c3ccc4c(c3C(=O)C2=O)CCCC4(C)C,SmallMolecule_1149,Sulfotanshinone
CNS(=O)(=O)Cc1ccc2c(c1)c(c[nH]2)CCN(C)C,SmallMolecule_1150,Sumatriptan
CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C,SmallMolecule_1151,Sunitinib
CCOCC(COc1ccc(cc1)NC(=O)CC[S+](C)C)O,SmallMolecule_1152,Suplatast
Cc1cc2cc(ccc2[nH]1)Oc3ccnc(n3)Nc4cccc(c4)CS(=O)(=O)NCCN(C)C,SmallMolecule_1153,Surufatinib
CC(C)C(CCCN(C)CCc1ccc(c(c1)OC)OC)(C#N)c2ccc(c(c2)OC)OC,SmallMolecule_1154,Sustained
C[C@H](CC[C@H](C(C)C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,SmallMolecule_1155,Tacalcitol
CN1CC(=O)N2[C@@H](C1=O)Cc3c4ccccc4[nH]c3[C@H]2c5ccc6c(c5)OCO6,SmallMolecule_1158,Tadalafil
c1cc2c(cc1C(=O)O)oc(n2)c3cc(cc(c3)Cl)Cl,SmallMolecule_1159,Tafamidis
Cc1cc(nc2c1c(c(cc2NC(C)CCCN)OC)Oc3cccc(c3)C(F)(F)F)OC,SmallMolecule_1160,Tafenoquine
CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/C(COc2ccccc2)(F)F)O)O,SmallMolecule_1161,Tafluprost
CCC1=C(/c/2c/c3c(c(c([nH]3)/cc/4\nc(/c(c\5/c(c(/c(/[nH]5)c/c1n2)C)C(=O)O)/CC(=O)N[C@@H](CC(=O)O)C(=O)O)[C@H]([C@@H]4C)CCC(=O)O)C)C=C)C,SmallMolecule_1162,Talaporfin
C=CCN1CCc2c(sc(n2)N)CC1,SmallMolecule_1164,Talipexole
CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N3CCC[C@H]3C(=O)N,SmallMolecule_1165,Taltirelin
CC1(CCC(c2c1ccc(c2)NC(=O)c3ccc(cc3)C(=O)O)(C)C)C,SmallMolecule_1166,Tamibarotene
CC/C(=C(\c1ccccc1)/c2ccc(cc2)OCCN(C)C)/c3ccccc3,SmallMolecule_1167,Tamoxifen
CCOc1ccccc1OCCN[C@H](C)Cc2ccc(c(c2)S(=O)(=O)N)OC,SmallMolecule_1168,Tamsulosin
c1cnc(nc1)N2CCN(CC2)CCCCN3C(=O)[C@H]4[C@@H]5CC[C@@H](C5)[C@H]4C3=O,SmallMolecule_1169,Tandospirone
CC[C@@H](c1cccc(c1)O)[C@@H](C)CN(C)C,SmallMolecule_1170,Tapentadol
CC(C)c1c(cc(cc1O)/C=C/c2ccccc2)O,SmallMolecule_1171,Tapinarof
CCC(=O)NC[C@@H]1C[C@H]1c2cccc3c2CCO3,SmallMolecule_1172,Tasimelteon
CCOC(=O)c1ccc(nc1)C#Cc2ccc3c(c2)C(CCS3)(C)C,SmallMolecule_1174,Tazarotene
CCN(c1cc(cc(c1C)C(=O)NCc2c(cc([nH]c2=O)C)C)c3ccc(cc3)CN4CCOCC4)C5CCOCC5,SmallMolecule_1175,Tazemetostat
C[C@@H]1[C@@H]2[C@H](C(=O)N2C(=C1SC3CN(C3)C4=NCCS4)C(=O)OCOC(=O)C(C)(C)C)[C@@H](C)O,SmallMolecule_1176,Tebipenem
c1cc(ccc1C(=O)NN2C(=O)[C@@H]3[C@@H]4C=C[C@H]([C@@H]3C2=O)[C@@H]5[C@H]4C5)C(F)(F)F,SmallMolecule_1177,Tecovirimat
Cn1nc(nn1)c2ccc(cn2)c3ccc(cc3F)N4C[C@@H](OC4=O)COP(=O)(O)O,SmallMolecule_1178,Tedizolid
CCCCCNC(=N)N/N=C/c1c[nH]c2c1cc(cc2)OC,SmallMolecule_1179,Tegaserod
Cc1[nH]c2c(n1)cc(cc2O[C@H]3CCOc4c3c(cc(c4)F)F)C(=O)N(C)C,SmallMolecule_1180,Tegoprazan
CCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)c5cnccn5,SmallMolecule_1181,Telaprevir
Cc1cn(c(=O)[nH]c1=O)[C@@H]2C[C@H]([C@@H](O2)CO)O,SmallMolecule_1182,Telbivudine
CCCc1nc2c(cc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5nc6ccccc6n5C)C,SmallMolecule_1184,Telmisartan
CCOC(=O)[C@H](Cc1ccc(cc1)c2cc(nc(n2)N)O[C@H](c3ccc(cc3n4ccc(n4)C)Cl)C(F)(F)F)N,SmallMolecule_1185,Telotristat
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]2CS[C@@H](CN(C2=O)CC(=O)O)c3cccs3,SmallMolecule_1186,Temocapril
CC1([C@@H](N2[C@H](S1)[C@@](C2=O)(NC(=O)C(c3ccsc3)C(=O)O)OC)C(=O)O)C,SmallMolecule_1187,Temocillin
c1cc(cc(c1)O)c2/c3ccc([nH]3)/c(c/4\nc(/c(c\5/cc/c(/[nH]5)c(/c6n\c2\CC6)\c7cccc(c7)O)/c8cccc(c8)O)C=C4)/c9cccc(c9)O,SmallMolecule_1188,Temoporfin
Cc1cc(n(n1)c2ccccc2)N3CCN(CC3)[C@H]4C[C@H](NC4)C(=O)N5CCSC5,SmallMolecule_1192,Teneligliptin
C[C@H](Cn1cnc2c1ncnc2N)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,SmallMolecule_1193,Tenofovir
CN1C(=C(c2c(ccs2)S1(=O)=O)O)C(=O)Nc3ccccn3,SmallMolecule_1194,Tenoxicam
CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CCC(=O)C)/C)/C)/C)C,SmallMolecule_1195,Teprenone
COc1cc2c(cc1OC)nc(nc2N)N3CCN(CC3)C(=O)C4CCCO4,SmallMolecule_1196,Terazosin
CC(C)(C)C#C/C=C/CN(C)Cc1cccc2c1cccc2,SmallMolecule_1197,Terbinafine
CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4c3c(c[nH]4)C[C@H]2N(C1)C,SmallMolecule_1198,Terguride
C/C(=C(\C#N)/C(=O)Nc1ccc(cc1)C(F)(F)F)/O,SmallMolecule_1199,Teriflunomide
CCCCCCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,SmallMolecule_1201,Testosterone
CC(C)C[C@H]1CN2CCc3cc(c(cc3[C@@H]2CC1=O)OC)OC,SmallMolecule_1202,Tetrabenazine
c1ccc2c(c1)C(=O)N(C2=O)C3CCC(=O)NC3=O,SmallMolecule_1203,Thalidomide
Cc1ccsc1C(=CCCN2CCC[C@H](C2)C(=O)O)c3c(ccs3)C,SmallMolecule_1206,Tiagabine
CN1c2ccccc2C(c3ccc(cc3S1(=O)=O)Cl)NCCCCCCC(=O)[O-],SmallMolecule_1207,Tianeptine
C[C@@H]1CC2=C(CCC(=O)C2)[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C#C)O,SmallMolecule_1208,Tibolone
CCCSc1nc(c2c(n1)n(nn2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4c5ccc(c(c5)F)F,SmallMolecule_1209,Ticagrelor
c1ccc(c(c1)CN2CCc3c(ccs3)C2)Cl,SmallMolecule_1210,Ticlopidine
CC(C)(C)NCC(=O)Nc1cc(c2c(c1O)C(=O)C3=C([C@]4([C@@H](C[C@@H]3C2)[C@@H](C(=C(C4=O)C(=O)N)O)N(C)C)O)O)N(C)C,SmallMolecule_1211,Tigecycline
c1cc(ccc1SC(P(=O)(O)[O-])P(=O)(O)[O-])Cl,SmallMolecule_1212,Tiludronate
CC(C)(C)NC[C@@H](COc1c(nsn1)N2CCOCC2)O,SmallMolecule_1213,Timolol
C[N+]1([C@@H]2C[C@H](C[C@H]1[C@H]3[C@@H]2O3)OC(=O)C(c4cccs4)(c5cccs5)O)C,SmallMolecule_1215,Tiotropium
CCC[C@]1(CC(=C(C(=O)O1)[C@H](CC)c2cccc(c2)NS(=O)(=O)c3ccc(cn3)C(F)(F)F)O)CCc4ccccc4,SmallMolecule_1216,Tipranavir
CC#CC(=O)N1CC[C@H](C1)n2c3c(c(ncn3)N)n(c2=O)c4ccc(cc4)Oc5ccccc5,SmallMolecule_1217,Tirabrutinib
c1ccc(cc1)CNC(=O)Cc2ccc(cn2)c3ccc(cc3)OCCN4CCOCC4,SmallMolecule_1218,Tirbanibulin
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C3=CC[C@@]2([C@H]1C(=O)CN5CCN(CC5)c6cc(nc(n6)N7CCCC7)N8CCCC8)C)C,SmallMolecule_1219,Tirilazad
CCCCS(=O)(=O)N[C@@H](Cc1ccc(cc1)OCCCCC2CCNCC2)C(=O)O,SmallMolecule_1220,Tirofiban
Cc1cc(no1)NC(=O)Nc2ccc(cc2Cl)Oc3ccnc4c3cc(c(c4)OC)OC,SmallMolecule_1221,Tivozanib
c1cc(c(c2c1nsn2)NC3=NCCN3)Cl,SmallMolecule_1222,Tizanidine
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N,SmallMolecule_1223,Tobramycin
Cc1c(c(c(c2c1O[C@](CC2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C)OC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/C3=C(CCCC3(C)C)C)C,SmallMolecule_1224,Tocoretinate
C[C@@H]1CCN(C[C@@H]1N(C)c2c3cc[nH]c3ncn2)C(=O)CC#N,SmallMolecule_1225,Tofacitinib
CCc1ccc(cc1)Cc2ccc3c(c2)[C@]4([C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC3,SmallMolecule_1226,Tofogliflozin
Cc1ccc(cc1)C(=O)c2cc(c(c(c2)O)O)[N+](=O)[O-],SmallMolecule_1227,Tolcapone
Cc1ccc(cc1)C(=O)C(C)CN2CCCCC2,SmallMolecule_1228,Tolperisone
Cc1ccc(c(c1)[C@H](CCN(C(C)C)C(C)C)c2ccccc2)O,SmallMolecule_1229,Tolterodine
Cc1ccccc1C(=O)Nc2ccc(c(c2)C)C(=O)N3CCCC(c4c3ccc(c4)Cl)O,SmallMolecule_1230,Tolvaptan
CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,SmallMolecule_1231,Topiramate
c1cnccc1c2[nH]nc(n2)c3ccnc(c3)C#N,SmallMolecule_1232,Topiroxostat
CC[C@@]1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5ccc(c(c5c4)CN(C)C)O)O,SmallMolecule_1233,Topotecan
Cc1cccc(c1)Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C,SmallMolecule_1234,Torasemide
CN(C)CCOc1ccc(cc1)/C(=C(/CCCl)\c2ccccc2)/c3ccccc3,SmallMolecule_1235,Toremifene
c1cc(c(cc1F)F)n2cc(c(=O)c3c2nc(c(c3)F)N4CCC(C4)N)C(=O)O,SmallMolecule_1236,Tosufloxacin
Cc1cc2c(c(c1OC)O)[C@@H]3[C@@H]4[C@H]5c6c(c7c(c(c6OC(=O)C)C)OCO7)[C@@H](N4[C@H]([C@H](C2)N3C)O)COC(=O)[C@@]8(CS5)c9cc(c(cc9CCN8)O)OC,SmallMolecule_1237,Trabectedin
CN(C)C[C@H]1CCCC[C@@]1(c2cccc(c2)OC)O,SmallMolecule_1238,Tramadol
Cc1c2c(c(n(c1=O)C)Nc3ccc(cc3F)I)c(=O)n(c(=O)n2c4cccc(c4)NC(=O)C)C5CC5,SmallMolecule_1239,Trametinib
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)O,SmallMolecule_1240,Trandolapril
COc1ccc(cc1OC)/C=C/C(=O)Nc2ccccc2C(=O)O,SmallMolecule_1242,Tranilast
Cc1cc2c(cc1C)n(c-3nc(=O)[nH]c(=O)c3n2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O,SmallMolecule_1243,Transepithelial
CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](COc2cccc(c2)C(F)(F)F)O)O)O,SmallMolecule_1244,Travoprost
c1ccn2c(c1)nn(c2=O)CCCN3CCN(CC3)c4cccc(c4)Cl,SmallMolecule_1245,Trazodone
Cn1c(=O)cc(n(c1=O)Cc2cc(ccc2C#N)F)N3CCC[C@H](C3)N,SmallMolecule_1246,Trelagliptin
CS(=O)(=O)OC[C@@H]([C@H](COS(=O)(=O)C)O)O,SmallMolecule_1247,Treosulfan
CCCCC[C@@H](CC[C@@H]1[C@H]2Cc3cccc(c3C[C@H]2C[C@H]1O)OCC(=O)O)O,SmallMolecule_1248,Treprostinil
C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)CCC5=CC(=O)C=C[C@@]53C)F)O,SmallMolecule_1249,Triamcinolone
Cc1nnc2n1-c3ccc(cc3C(=NC2)c4ccccc4Cl)Cl,SmallMolecule_1250,Triazolam
C/C(=N\c1ccc(cc1)/N=C/c2ccc(cc2)/C=N/c3ccc(cc3)/N=C(/N(C)C)\C)/N(C)C,SmallMolecule_1251,Tribendimidine
CSc1[nH]c2cc(c(cc2n1)Cl)Oc3cccc(c3Cl)Cl,SmallMolecule_1252,Triclabendazole
CC[C@]12CC(=C)[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34,SmallMolecule_1253,Tridesogen
CC(=O)Oc1cc(ccc1C(=O)O)C(F)(F)F,SmallMolecule_1255,Triflusal
CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,SmallMolecule_1256,Triheptanoin
CN1CCN(CC1)c2ccc(nc2)Nc3ncc4cc5n(c4n3)C6(CCCCC6)CNC5=O,SmallMolecule_1257,Trilaciclib
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@]45[C@@]3(CC(=C([C@H]4O5)O)C#N)C,SmallMolecule_1258,Trilostane
C[C@@H](C(=O)[C@]1(CC[C@@H]2[C@@]1(CCC3=C4CCC(=O)C=C4CC[C@@H]23)C)C)O,SmallMolecule_1259,Trimegestone
Cc1c(ccc2c1c(nc(n2)N)N)CNc3cc(c(c(c3)OC)OC)OC,SmallMolecule_1260,Trimetrexate
CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)c3c[nH]c4c3cccc4,SmallMolecule_1261,Tropisetron
c1ccc(cc1)C(c2ccccc2)(C(=O)O[C@H]3C[C@H]4CC[C@@H](C3)[N+]45CCCC5)O,SmallMolecule_1262,Trospium
c1cc(c(cc1F)F)n2cc(c(=O)c3c2nc(c(c3)F)N4C[C@@H]5[C@H](C4)[C@H]5N)C(=O)O,SmallMolecule_1263,Trovafloxacin
COc1cc(cc(c1OC)OC)C(=O)NC2CCCNC2,SmallMolecule_1264,Troxipide
Cc1cc(ccc1Oc2ccn3c(c2)ncn3)Nc4c5cc(ccc5ncn4)NC6=NC(CO6)(C)C,SmallMolecule_1265,Tucatinib
c1cc(cnc1)/C=C/C(=O)NCc2ccc(cc2)C(=O)Nc3ccc(cc3N)F,SmallMolecule_1266,Tucidinostat
CC(C)(C)NCC(c1ccccc1Cl)O,SmallMolecule_1267,Tulobuterol
CCCc1nc2c(cc(cc2n1Cc3ccc(cc3)c4ccccc4C(=O)O)c5nc6ccccc6n5C)C,SmallMolecule_1268,Twynsta
CC(C)C[C@@H](C(=O)O)NC(=O)[C@H]([C@@H](Cc1ccccc1)N)O,SmallMolecule_1269,Ubenimex
C[C@@H]1[C@@H](C[C@@H](C(=O)N1CC(F)(F)F)NC(=O)c2cc3c(nc2)C[C@@]4(C3)c5cccnc5NC4=O)c6ccccc6,SmallMolecule_1270,Ubrogepant
CCCc1c2c(c(=O)nc([nH]2)c3cc(ccc3OCCC)S(=O)(=O)NCCC4CCCN4C)n(n1)C,SmallMolecule_1271,Udenafil
CC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)c5ccc(cc5)N(C)C)C)O,SmallMolecule_1273,Ulipristal
